age,ageCond,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNameEn,hrNo,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNameEn,jkNo,meet,name,ord,owName,owNameEn,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sexCond,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNameEn,trNo,track,weather,wgBudam,wgHr,winOdds
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,퍼펙트레전드,PERFECT LEGEND ,0052171,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,현길림,Hyun Gil Lim,105031,0,R1~35,국5등급,28,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,강은석,Kang Eun Seok,070223, (0%),-,53.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,위닝트리,WINNING TREE,0051363,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,김지열,Kim Ji Yeol,113127,0,R1~35,국5등급,35,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,손병철,Son Byeongchul,070302, (0%),-,57,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,최강루이스,CHOEGANG LOUIS,0051053,69,0,0,0,0,0,0,0,조인권,Jo In Kwon,080438,부산경남,한국,0,전종섭,Jeon Chong Sup,105008,0,R1~35,국5등급,26,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,스페이스골드,SPACE GOLD,0053952,69,0,0,0,0,0,0,0,진겸,Jin Kyum,080551,부산경남,한국,0,신우철,Shin Woo Cheol,110056,0,R1~35,국5등급,29,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,코어타이거,CORE TIGER,0053987,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,(주)메타플렉스,METAPLEX CO.,125014,0,R1~35,국5등급,28,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,53.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,윈드소드,WIND SWORD,0054167,69,0,0,0,0,0,0,0,다나카,TANAKA MASAKAZU,080516,부산경남,한국,0,손병철,Son Boing Choul,110058,0,R1~35,국5등급,35,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,57,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,밤토리밤밤,BAMTORI BAMBAM,0054174,69,0,0,0,0,0,0,0,다비드,David Breux,080626,부산경남,한국,0,임병효,Lim Byung Hyo,104134,0,R1~35,국5등급,29,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,라이스,Bart Rice,070186, (0%),-,54,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,오아시스희망,OASIS HEUIMANG,0055125,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,이종훈,Lee Jong Hun,105127,0,R1~35,국5등급,27,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,51,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,해랑루비,HAERANG RUBY,0055320,69,0,0,0,0,0,0,0,김어수,Kim Eu Soo,080403,부산경남,한국,0,이은영,Lee Eun Young,122008,0,R1~35,국5등급,29,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,52.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,3,-,슈펙스니케,SUPEXNIKKE,0056561,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,홍애란,Hong Ae Ran ,124009,0,R0~140,국OPEN,30,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,수,"암,수",0,0,0,0,0,0,0,문현철,Moon Hyeon Cheol,070249, (0%),-,55,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,6,-,세라프,SERAPH,0056045,69,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,대길,Dae Gil,123022,0,R0~140,국OPEN,31,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,임성실,Lim Sung Sil,070251, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,1,-,이클립스비전,ECLIPSE VISION,0055870,69,0,0,0,0,0,0,0,서강주,Seo Gang Ju,080605,부산경남,한국,0,조한수,Cho Han Su,122023,0,R0~140,국OPEN,33,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,수,"암,수",0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,55,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,8,-,프라임제니,PRIME JENNY,0055587,69,0,0,0,0,0,0,0,진겸,Jin Kyum,080551,부산경남,한국,0,곽종수,Kwak Jong Soo,104123,0,R0~140,국OPEN,30,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,이상영,Lee Sang Young,070141, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,5,-,닥터애틀랜틱,DOCTOR ATLANTIC,0055473,69,0,0,0,0,0,0,0,이동하,Lee Dong Ha,080562,부산경남,한국,0,권혁희,Kwon Hyeok Hui,117002,0,R0~140,국OPEN,30,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,4,-,라벤더크라운,LAVENDER CROWN,0055460,69,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,한국,0,파인트리,Pine Tree,123028,0,R0~140,국OPEN,30,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,9,-,티핑포인트,TIPPING POINT,0055370,69,0,0,0,0,0,0,0,다나카,TANAKA MASAKAZU,080516,부산경남,한국,0,이혜란,Lee Hae Lan,104102,0,R0~140,국OPEN,32,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,7,-,와일드도로,WILD D'ORO,0055342,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,최상일,CHOI SANG IL,105113,0,R0~140,국OPEN,0,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,암,"암,수",0,0,0,0,0,0,0,최기홍,Choi Ki Hong,070129, (0%),-,53,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,4800000,2400000,800000,110000000,44000000,28000000,10000000,8000000,2,-,선더웨이브,THUNDER WAVE,0055181,69,0,0,0,0,0,0,0,최시대,Choi Sidae,080423,부산경남,한국,0,손병철,Son Boing Choul,110058,0,R0~140,국OPEN,29,20260911,금요일,1200,부산광역시 강서구청장배,6,0,0,0,0,0,0,0,0,수,"암,수",0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,55,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,그레이트파워,GREAT POWER,0053274,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,양정두,Yang Jeong Du,105133,0,R1~35,국5등급,29,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,최기홍,Choi Ki Hong,070129, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,불빛강자,BULBIT GANGJA,0053379,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,최원길,Choi Won Gil,104077,0,R1~35,국5등급,29,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,인피니트위너,INFINITE WINNER,0053630,69,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,신우철,Shin Woo Cheol,110056,0,R1~35,국5등급,31,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,구영준,Koo Young Jun,070176, (0%),-,55,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,캄패스트,CALM FAST,0054734,69,0,0,0,0,0,0,0,이현종,Lee Hyeon Jong,080548,부산경남,미국,0,이혜란,Lee Hae Lan,104102,0,R1~35,국5등급,25,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,글로벌원픽,GLOBAL ONE PICK,0052930,69,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,한국,0,김조은,Kim Jo Eun,121002,0,R1~35,국5등급,24,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,박재호,Park Jae Ho,070226, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,동남돌풍,DONGNAM DOLPUNG,0052062,69,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,함평제일,Ham Pyeong Je Il,121026,0,R1~35,국5등급,25,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,윤영훈,Youn Young Hun,070133, (0%),-,54,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,아리온태양,ARION TAEYANG,0051703,69,0,0,0,0,0,0,0,윤형석,Yoon Hyung Seok,080607,부산경남,한국,0,차청일,Cha Cheong Il,201751,0,R1~35,국5등급,30,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,하무선,Ha Mu Seon,070143, (0%),-,56.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,벌교사랑,BEOLGYO SARANG,0047401,69,0,0,0,0,0,0,0,신형철,Shin Hyoung Chul,080122,부산경남,한국,0,유성훈,You Sung Hoon,123007,0,R1~35,국5등급,23,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,53,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,하늘평정,HANEULPYEONGJEONG,0046763,69,0,0,0,0,0,0,0,김어수,Kim Eu Soo,080403,부산경남,한국,0,허도행,Heo Do Haeng,104127,0,R1~35,국5등급,23,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,박재호,Park Jae Ho,070226, (0%),-,52.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,블랙웨이브,BLACK WAVE,0046918,69,0,0,0,0,0,0,0,서강주,Seo Gang Ju,080605,부산경남,한국,0,김경국,KIM KYEONG KOOK,117043,0,R1~35,국5등급,23,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,52.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,화이트오일,WHITE OIL,0047051,69,0,0,0,0,0,0,0,다나카,TANAKA MASAKAZU,080516,부산경남,한국,0,백영일,Baek Young Il,105019,0,R1~35,국5등급,29,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,구영준,Koo Young Jun,070176, (0%),-,56,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,7,-,더노미네이트,THE NOMINATE,1412318,69,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,퍼플라인,Purple Line,121053,0,R1~65,국3등급,55,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,11,-,판타스틱포스,FANTASTIC FORCE,0054460,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,무지개렌트카,Moojigae Rentcar,118030,0,R1~65,국3등급,62,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,손병철,Son Byeongchul,070302, (0%),-,57.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,-,당대스타,DANGDAE STAR,0051999,69,0,0,0,0,0,0,0,윤형석,Yoon Hyung Seok,080607,부산경남,한국,0,박웅진,Park Ung Jin,103007,0,R1~65,국3등급,59,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,56,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,2,-,앤버니,ANN BUNNY,0051632,69,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,페가수스,Pegasus,065127,0,R1~65,국3등급,51,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,박재호,Park Jae Ho,070226, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,3,-,플라잉더칸,FLYING THE KHAN,0050975,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,김형순,Kim Hyeong Sun,110028,0,R1~65,국3등급,53,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,안우성,An Woo Sung,070180, (0%),-,52,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,6,-,벌마의에이스,BEOLMAUI ACE,0047497,69,0,0,0,0,0,0,0,최시대,Choi Sidae,080423,부산경남,한국,0,이장현,Lee Jang Hyun ,117004,0,R1~65,국3등급,56,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,54.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,8,-,네버기브업,NEVER GIVE UP,0046831,69,0,0,0,0,0,0,0,조인권,Jo In Kwon,080438,부산경남,한국,0,민병욱,Min Byeong Wook,110064,0,R1~65,국3등급,63,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,문현철,Moon Hyeon Cheol,070249, (0%),-,58,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,4,-,대호나라,DAEHO NARA,0046218,69,0,0,0,0,0,0,0,김어수,Kim Eu Soo,080403,부산경남,한국,0,고재완,Ko Jae Wan,105119,0,R1~65,국3등급,56,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,강은석,Kang Eun Seok,070223, (0%),-,52.5,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,10,-,가속제일,GASOK JEIL,0045628,69,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,한국,0,김정두,Kim Jung Du,065066,0,R1~65,국3등급,51,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,이정표,Lee Jung Pyo,070132, (0%),-,52.5,0(),0
7,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,-,밀크데이,MILK DAY,0044888,69,0,0,0,0,0,0,0,신형철,Shin Hyoung Chul,080122,부산경남,한국,0,김근영,Kim Geun Young,106272,0,R1~65,국3등급,36,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,52.5,0(),0
7,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,9,-,위대한선택,WIDAEHAN SEONTAEK,0044578,69,0,0,0,0,0,0,0,다비드,David Breux,080626,부산경남,한국,0,퍼플라인,Purple Line,121053,0,R1~65,국3등급,56,20260911,금요일,1800,일반,8,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,임성실,Lim Sung Sil,070251, (0%),-,54.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,디멘션,DIMENSION,0055965,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,송승규,Song Seung Gyu,112274,0,R1~35,국5등급,25,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,53,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,빅토리스토리,VICTORY STORY,0054760,69,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,혼디,Hon Di,121054,0,R1~35,국5등급,26,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,구현완,Koo Hyunwan,070301, (0%),-,53.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,오아시스스타,OASIS STAR,0053662,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,이장현,Lee Jang Hyun ,117004,0,R1~35,국5등급,32,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,56.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,최강해피,CHOEGANG HAPPY,0052902,69,0,0,0,0,0,0,0,조인권,Jo In Kwon,080438,부산경남,한국,0,전종섭,Jeon Chong Sup,105008,0,R1~35,국5등급,29,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,55,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,정문스킵,JEONGMUN SKIP,0057762,69,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,김재영,Kim Jae Young,117014,0,R1~35,국5등급,28,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,라이스,Bart Rice,070186, (0%),-,54.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,트리플제이,TRIPLE J,0051582,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,서은영,Eun Young Seo,123019,0,R1~35,국5등급,30,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,오버레인보우,OVER RAINBOW,0051329,69,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,한국,0,김정두,Kim Jung Du,065066,0,R1~35,국5등급,28,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,54.5,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,벨로시랩터,VELOCIRAPTOR,0045757,69,0,0,0,0,0,0,0,이현종,Lee Hyeon Jong,080548,부산경남,한국,0,이경희,Lee Gyeong Hui,112286,0,R1~35,국5등급,23,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,최기홍,Choi Ki Hong,070129, (0%),-,52.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,네옴시티,NEOM CITY,0046696,69,0,0,0,0,0,0,0,최은경,Choi Eun Gyeong,080566,부산경남,한국,0,희망홀스,Hee Mang Horse,121052,0,R1~35,국5등급,23,20260911,금요일,1300,일반,9,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,손병직,Son Byoung Jig,070246, (0%),-,52.5,0(),0
