hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
0055384,축배를들어라,20211109,거,6107560,SIDESTEP,6815552,READY FOR MORE,,,API8_2
0055897,춤추는장미,20220410,암,6109240,모스피릿,6109904,CITY RUN,,,API8_2
0053153,치프스타,20230220,암,0045050,섀클포드,0032759,한라축제,,,API8_2
0056080,카라명,20240305,암,6969075,지몰로지스트,0027850,테일스트,,,API8_2
0052135,카라케이,20220422,암,0028545,인디밴드,0018434,고치령,,,API8_2
0056780,카레이칸,20240510,수,0027443,컬러즈플라잉,0042149,루비스타,,,API8_2
0061509,카레이히어로,20240415,암,0027443,컬러즈플라잉,0027374,디히어퀸,,,API8_2
0053981,카론에지,20230502,암,0046317,레이스데이,0038694,카론블레이드,,,API8_2
0046118,카리즈마,20200217,거,0033119,선더모카신,0035794,리틀소시에,,,API8_2
0052484,카스,20210512,거,0038332,커널존,0036679,지피얀,,,API8_2
0061176,카스텔라,20230926,수,7000821,PRINCE FAWAZ,6506232,DIVINE DIVA,,,API8_2
0053241,카오스,20230224,암,0041566,투아너앤드서브,0041308,로드란,,,API8_2
0052817,카우보이삭스,20230127,암,0038391,카우보이칼,0042584,스틸더패션,,,API8_2
0056543,카우보이스타,20240520,수,0038227,크리솔라이트,0040082,러브미니스터,,,API8_2
0059321,카우보이퀸,20230313,암,0038391,카우보이칼,0028635,윈드레토,,,API8_2
0057326,카인드큐피드,20230117,암,6149544,INSTILLED REGARD,7006116,KIND HUMOR,,,API8_2
1411884,카일리,20210319,암,0041566,투아너앤드서브,0036622,어나더헤리티지,,,API8_2
0053415,카타리나라,20230412,암,0036194,인디언킹,0031031,플라이톱퀸,,,API8_2
0051630,칸맥스,20220306,거,0038391,카우보이칼,0029392,모너,,,API8_2
0057332,캐롤챗,20230214,수,0057586,프레저베이셔니스,0054964,애니앤드캐롤라인,,,API8_2
0052979,캐치레이스,20230121,암,0039737,어플릿익스프레스,0039839,땡큐마더,,,API8_2
0055474,캔들스스타,20240311,암,6149757,IDOL,0055036,캔들스틱메이커,,,API8_2
0053187,캡마왕,20230220,수,0041868,제이피즈거스토,0040702,캡틴걸,,,API8_2
0056594,캡틴군주,20220430,수,6106670,TAPITURE,7018660,GRAN NIGHTHAWK,,,API8_2
0051538,캡틴라이즈,20220426,수,0037439,더킹,0035264,럭셔리해피,,,API8_2
0061460,캡틴리엄,20240128,수,6127013,COLONEL LIAM,7000957,ECLIPTICALSPHARAOH,,,API8_2
0055345,캡틴베러티,20240323,수,0037972,올드패션드,0050482,비너스베러티,,,API8_2
0056783,캡틴퀸,20240427,암,0045049,프리덤차일드,0042536,엠제이퀸,,,API8_2
0047215,캡틴타임,20210317,암,0039812,모던카우보이,0031551,스마트타임,,,API8_2
0053496,커다란축복,20230316,암,0032224,돌아온현표,0038732,톱오브더월드,,,API8_2
0051335,커맨딩리드,20220416,암,0027443,컬러즈플라잉,0044934,페이데이키튼,,,API8_2
0055794,커버스토리,20240325,수,0026213,지금이순간,0041837,커버걸저스티스,,,API8_2
0053502,컬러즈매치,20230416,거,0027443,컬러즈플라잉,0045056,쉬톨드유,,,API8_2
0053483,컴백홀리몰리,20230311,수,0033119,선더모카신,0033421,제라진,,,API8_2
0053825,컴퍼스포스,20230504,암,0045009,자이언트런,0038427,컴퍼스로즈,,,API8_2
0051200,컴플리트디바,20220306,암,0032990,한센,0026291,클레이사격,,,API8_2
0055482,컴플리트러너,20240308,수,0037972,올드패션드,0041967,골든로즈Ⅱ,,,API8_2
0045537,컴플리트레벨,20200303,수,0039742,테이크차지인디,0030503,검화,,,API8_2
0045555,컴플리트리더,20200323,거,0034428,테스타마타,0027451,엔들리스헤로인,,,API8_2
0044137,컴플리트밸류,20190310,수,0040246,지롤라모,0032471,포트스덕션,,,API8_2
0046971,컴플리트브로,20210311,거,0025790,피스룰즈,0032471,포트스덕션,,,API8_2
0046539,컴플리트스텝,20200402,암,0040246,지롤라모,0020886,골든로즈,,,API8_2
0053911,컴플리트터보,20230423,수,6969075,지몰로지스트,0040197,예스잇즈와일드,,,API8_2
0050910,컴플리트터치,20220304,암,0045050,섀클포드,0040213,오섬시머트리,,,API8_2
0046741,컴플리트파티,20210209,암,0038391,카우보이칼,0033501,이글삭스,,,API8_2
0053284,컴플리트퓨처,20230403,거,0045050,섀클포드,0035437,빅토리브라운,,,API8_2
0056241,컴플리트플랜,20240418,수,0038387,콩코드포인트,0033485,서울퀸,,,API8_2
0054034,컴플리트하트,20210216,암,6967924,DIALED IN,7030683,TROJAN SONG GIRL,,,API8_2
0053350,케렌시아,20230405,수,0038387,콩코드포인트,0038307,슈룹,,,API8_2
0054604,케이드래곤,20220323,거,6103967,GOLDENCENTS,6111835,CLARE'S BERNARDINE,,,API8_2
0051890,케이사이먼,20220503,거,0031261,사이먼퓨어,0028954,팜프린세스,,,API8_2
0056053,케이삭스,20240420,수,0046317,레이스데이,0041854,소울리마제스틱,,,API8_2
0043403,케이엔라이트,20180401,거,0034428,테스타마타,0029063,인디언호퍼,,,API8_2
0055510,케이엔베스트,20240227,수,0046317,레이스데이,0035664,베스트캠프,,,API8_2
0057309,케이엔빅뱅,20230227,거,6965458,KANTHAROS,7014372,SNEAKY,,,API8_2
0051262,케이엔스톰,20220325,거,6149543,INSTAGRAND,0050524,스위트에스프리,,,API8_2
0053695,케이퀸,20230416,암,0045050,섀클포드,0032718,케이어센딩,,,API8_2
0052131,케이파워풀,20220410,수,0045050,섀클포드,0025983,파워풀미스지,,,API8_2
0056194,케이포스,20240416,수,0028224,케이탑,0020579,화려한비상,,,API8_2
0061612,케이피골드,20240207,암,0052826,쿠르부아지에,0038529,골드파티,,,API8_2
0056733,켈리,20240420,암,0038391,카우보이칼,0044160,레이디퍼스트,,,API8_2
0056397,코리안드림,20220113,수,6149524,ECHO TOWN,7000286,MY TEMPO,,,API8_2
0057560,코리안부스터,20240420,수,0039737,어플릿익스프레스,0040845,퍼텐셜에너지,,,API8_2
0052993,코발트블루,20230222,암,0040246,지롤라모,0034469,어메이징대지,,,API8_2
0044877,코스모런,20190528,암,0021239,연승대로,0030394,마이걸,,,API8_2
0053298,코스모롱,20230304,암,0038245,미스치비어슬리,0042331,버닝건,,,API8_2
0052994,코스모찐,20230208,암,7000060,나이트러스,0039207,큰러브,,,API8_2
0054012,콜긴,20210517,거,6112215,LAOBAN,7095003,BLUE CLARET,,,API8_2
0053263,콜미스카이,20230315,암,0038391,카우보이칼,0032502,콜미레이서,,,API8_2
0055566,콩나물,20220419,수,6130196,MAXIMUS MISCHIEF,6150522,HOLIDEJAVU,,,API8_2
0053663,콩코드블루,20230326,수,0038387,콩코드포인트,0039066,블루밴드,,,API8_2
0053888,콩코드코디,20230422,수,0038387,콩코드포인트,0033837,라스트코디,,,API8_2
0055792,콰이어트런던,20240317,수,0040033,런던타운,0039560,다정이,,,API8_2
0053489,쾌걸춘향,20230312,암,7000060,나이트러스,0034985,엑톤신화,,,API8_2
0051429,퀀텀케이,20220311,수,0032990,한센,0029619,금빛환희,,,API8_2
0051562,퀸다이아,20220428,암,0046317,레이스데이,0036642,리마커블스토리,,,API8_2
0054244,퀸매스터리,20210123,암,6114904,MASTERY,6114168,PRINCESS CHAR,,,API8_2
1412051,퀸아비게일,20210510,암,0038391,카우보이칼,0033098,하버걸,,,API8_2
0055513,퀸용마,20240211,암,0046317,레이스데이,0041656,장산도쿄,,,API8_2
0053943,퀸즈레이스,20230429,암,0046317,레이스데이,0028341,퀸즈스텝,,,API8_2
0056184,퀸즈보이,20240413,수,6969075,지몰로지스트,0041327,사려니퀸,,,API8_2
0055485,퀸즈임팩트,20240217,암,0041819,닉스고,0053935,티즈디터민드,,,API8_2
0053990,퀸즈타이거,20230502,암,0046317,레이스데이,0030244,퀸즈블레이드,,,API8_2
0053696,퀸즈플라잉,20230402,암,0038227,크리솔라이트,0031824,미래여제,,,API8_2
0055613,퀸플라자,20230320,암,0044420,레볼루셔너리,0035142,선플라자,,,API8_2
0055659,큐피드드리머,20240226,암,0046317,레이스데이,0037438,갑오드림,,,API8_2
0056121,큐피드럭키,20240428,수,0027443,컬러즈플라잉,0041712,플로리다파워,,,API8_2
0051131,큐피드잇,20220311,수,0032990,한센,0036009,큐피드닥터,,,API8_2
0056141,큐피드천궁,20240416,수,0052316,콘서트투어,0041614,엘리트레이디,,,API8_2
0053050,큐피드커맨드,20230308,수,0044931,센트럴커맨드,0033815,금강천하,,,API8_2
0050957,큐피드케이,20220222,암,0033566,파워블레이드,0036332,와일드앤프라우드,,,API8_2
0056248,크라운레거시,20240430,거,6970674,PAYNTER,0054747,돈트스톱투숍,,,API8_2
0056031,크라운레이서,20240428,암,0046317,레이스데이,0036612,엘리사타운,,,API8_2
0053404,크러시걸,20230427,암,0041800,메디치글로리,0038398,메스인어드레스,,,API8_2
0051435,크레이지망고,20220311,수,0044420,레볼루셔너리,0036445,달려라레오,,,API8_2
0056308,크레이지멍키,20240403,암,0033566,파워블레이드,0046424,파자마마마,,,API8_2
0055630,크레이지볼트,20240225,암,0036732,머스킷맨,0036629,서치어스위트걸,,,API8_2
0056670,크레이지블루,20240325,수,0041559,빅스,0032968,산타마리,,,API8_2
0058006,크레이지스타,20221003,거,6126920,OMAHA BEACH,7169374,TOOK,,,API8_2
0053514,크레이지챔프,20230322,암,0028224,케이탑,0036445,달려라레오,,,API8_2
0045259,크로마이트,20200126,거,0034735,페더럴리스트,0025713,레인어브타라,,,API8_2
0046982,크리솔니케,20210430,암,0038227,크리솔라이트,0035075,필라니케,,,API8_2
0046907,크리솔동해,20210409,수,0038227,크리솔라이트,0034942,동해텐텐텐,,,API8_2
0053996,크리솔스위트,20230315,수,0038227,크리솔라이트,0031259,스윗익스체인지,,,API8_2
0053550,크리솔스텝,20230409,수,0038227,크리솔라이트,0026109,로열스텝,,,API8_2
0051186,크리솔스톤,20220415,암,0038227,크리솔라이트,0035075,필라니케,,,API8_2
0054400,크리솔퀸,20230515,암,0038227,크리솔라이트,0038122,할리퀸,,,API8_2
0046024,크리솔크라운,20200321,거,0038227,크리솔라이트,0038122,할리퀸,,,API8_2
0051187,크리솔텐,20220322,암,0038227,크리솔라이트,0034942,동해텐텐텐,,,API8_2
0056085,크리솔투데이,20240405,암,0038227,크리솔라이트,0037517,서미트투데이,,,API8_2
0047428,크리솔포시,20210409,암,0038227,크리솔라이트,0036306,인티미시미,,,API8_2
0051337,크리솔피스,20220405,수,0038227,크리솔라이트,0037333,에블린,,,API8_2
0053578,크리솔힐즈,20230321,암,0038227,크리솔라이트,0034087,펜타힐즈,,,API8_2
0045075,클래스희망,20190320,암,0038391,카우보이칼,0036354,태피튜드,,,API8_2
0059223,클래식오텀,20240424,수,0054840,클래식엠파이어,6975118,ANTONIA AUTUMN,,,API8_2
0053177,클러치골드,20230330,암,0038245,미스치비어슬리,0044944,골든스트라이프,,,API8_2
0055466,클러치더비,20240226,수,6106383,CAIRO PRINCE,0054928,식스퀸즈,,,API8_2
0053709,클러치러브,20230508,암,0045050,섀클포드,0040144,옥스포드베이브즈,,,API8_2
0055209,클러치마일,20240202,거,6148175,PINEHURST,0054966,컨퍼메이션바이스,,,API8_2
0053493,클러치매직,20230412,수,0044993,언캡처드,0036646,템파르니요,,,API8_2
0061801,클러치워,20240407,수,7012481,ALOHA WEST,6965820,PACIFIC WHISPER,,,API8_2
0054040,클러치월드,20230521,수,0045050,섀클포드,0035911,투어로즈,,,API8_2
0062627,클러치챔프,20240419,수,7029910,JACK CHRISTOPHER,6149898,SHYSHEISNOT,,,API8_2
0056300,클러치키드,20240329,수,0045050,섀클포드,0039274,레몬키드,,,API8_2
0061571,클러치펀치,20240424,거,6112213,UPSTART,6115769,LUCKY MOVE,,,API8_2
0053875,클럽맨,20230208,수,6969075,지몰로지스트,0031483,플리트비체,,,API8_2
0052141,클럽큐,20220405,암,0044420,레볼루셔너리,0030960,마리카,,,API8_2
0051295,클레어빅뱅,20220428,암,0044420,레볼루셔너리,0029120,찬기파랑,,,API8_2
0055200,클레어축제,20240302,암,6102795,JIMMY CREED,0054821,아이데에클레어,,,API8_2
0054179,클레어프리덤,20230515,암,0045049,프리덤차일드,0035535,스마트파크,,,API8_2
0056011,클로버삭스,20240410,암,0032990,한센,0044979,세타라,,,API8_2
0052905,클로버원,20230222,수,7000060,나이트러스,0022324,레모니,,,API8_2
0060715,클로버톱,20230120,거,6114907,CONNECT,6129905,FASHION BRAND,,,API8_2
0052513,클림트월드,20210209,수,6114923,KLIMT,6105881,MILDRED,,,API8_2
0055262,키스더모닝,20240315,암,0026213,지금이순간,0029065,초원의별,,,API8_2
0045382,킹다이아,20200222,거,0040246,지롤라모,0038346,토츠어돕스,,,API8_2
0054098,킹마스터,20230301,수,0037439,더킹,0038946,영원챔프,,,API8_2
0053367,킹스파이시,20230330,수,0038391,카우보이칼,0038714,매치퀸,,,API8_2
0044487,킹아너,20190418,거,0041566,투아너앤드서브,0011363,정보왕,,,API8_2
0046511,킹칼레,20190321,거,0050008,바이언,6107800,SHUNGO,,,API8_2
0061579,타라우마라,20240413,수,6118888,VINO ROSSO,7034841,CHEATHAM HILL,,,API8_2
0053207,타이거드림,20230327,거,0038245,미스치비어슬리,0040088,타피즈드림,,,API8_2
0054880,타이거로어,20230419,암,0036732,머스킷맨,0033053,스토미튜스데이,,,API8_2
0053992,타이거리벤저,20230520,암,0033566,파워블레이드,0041954,미나키,,,API8_2
0053271,타이거망치,20230318,거,0037972,올드패션드,0038478,블랙재퍼,,,API8_2
0056334,타이거맥스,20240513,암,0033566,파워블레이드,0040138,대즐링디스플레이,,,API8_2
0053989,타이거불패,20230408,암,0033566,파워블레이드,0041951,진저러시,,,API8_2
0055653,타이거챔프,20240329,암,0038387,콩코드포인트,0036045,반지의장미,,,API8_2
0050761,타이거케이,20220127,거,0028224,케이탑,0028223,다이아찬스,,,API8_2
0056338,타이거포스,20240406,수,0033566,파워블레이드,0043498,장산골드,,,API8_2
0053870,타이트플레이,20230404,수,0045082,오버애널라이즈,0020579,화려한비상,,,API8_2
0055271,타임라이프,20240203,암,0041800,메디치글로리,0040125,사일런트포에트리,,,API8_2
0054673,탄성의반석,20220428,수,6115212,GOOD SAMARITAN,6150157,ONE SHARP LADY,,,API8_2
0046461,탐라최강자,20200421,거,0028545,인디밴드,0036394,탐라퀸,,,API8_2
0056406,탑티어,20220507,수,6149543,INSTAGRAND,6110513,EQUITABLE,,,API8_2
0053488,태광프린스,20230314,수,0040246,지롤라모,0033231,두만강,,,API8_2
0060725,태권브이,20230130,거,6115210,MO TOWN,6116812,SWEET OATS,,,API8_2
0053792,태극왕자,20230502,수,0039750,퍼지,0032602,클린업비전,,,API8_2
0051305,태기산킹,20220412,수,0034428,테스타마타,0030838,슈퍼레전드,,,API8_2
0053212,태양의전사,20230308,수,0037972,올드패션드,0029619,금빛환희,,,API8_2
0050793,태평레전드,20220214,수,6620030,AFLEET ALEX,0050381,서치포새미,,,API8_2
0056576,태평에스지,20240523,수,0044743,사우스비치,0050563,베네핏에스티,,,API8_2
0047262,태평히어로,20210220,수,0044743,사우스비치,0036344,베네피셜프렌드,,,API8_2
0062956,태핏스마이그랜파,20240229,수,7003396,MAGIC ON TAP,7116037,LIZA STAR,,,API8_2
0051653,탭딘,20220403,수,6106670,TAPITURE,0050577,온딘,,,API8_2
0046333,탱글이,20200519,수,0041566,투아너앤드서브,0025175,노던파크,,,API8_2
0050640,터보차지,20220308,암,0044993,언캡처드,0028798,선기어,,,API8_2
0051086,터치더스카이,20220303,암,0041813,미스터크로우,0033067,스카이라라,,,API8_2
0046567,턴테이블,20210322,암,0045050,섀클포드,0028798,선기어,,,API8_2
0055752,테디블레이즈,20240418,암,0032990,한센,0036468,블레이징스타,,,API8_2
0046012,테마탄생,20200306,거,0039742,테이크차지인디,0013969,미스트래블린,,,API8_2
0055993,테이크이지,20240511,암,0044993,언캡처드,0050525,돈패스저지먼트,,,API8_2
0054874,테이크참,20230315,암,0044420,레볼루셔너리,0050571,테이크어웨이,,,API8_2
0045100,텐배거,20190125,수,0038391,카우보이칼,0030384,슈거빅토리,,,API8_2
0055196,토네르도스,20240211,수,6119755,AUDIBLE,0055042,스위트앤솔티키스,,,API8_2
0056201,토네르원,20240418,수,6969075,지몰로지스트,0017475,금순이,,,API8_2
0062112,토렌스,20240217,암,7001108,EARLY VOTING,6150033,BOCA INC,,,API8_2
0046650,토호마켓,20210216,암,0044420,레볼루셔너리,0020630,물보라,,,API8_2
0045283,토호스카이,20200306,수,0041566,투아너앤드서브,0020630,물보라,,,API8_2
0055497,통쾌한승자,20240320,수,0052316,콘서트투어,0019256,산방미인,,,API8_2
0053330,투버드히트,20230320,암,7000060,나이트러스,0029486,송버드투,,,API8_2
0054867,투어킹,20230420,거,6969075,지몰로지스트,0045083,브라이디즈프롤릭,,,API8_2
0062605,투잡스,20240216,암,6975312,KARAKONTIE,6151185,PARKOUR,,,API8_2
0052841,투투매직,20230118,암,0038245,미스치비어슬리,0021457,매직치프,,,API8_2
0056342,투혼의함성,20240301,암,6101314,HIGHTAIL,0055128,패리스퀸Ⅱ,,,API8_2
0056227,툰테자,20240422,암,0041813,미스터크로우,0035437,빅토리브라운,,,API8_2
