rcDate,rcDay,meet,rcNo,발주시각,rcDist,rank,rcName,budam,prizeCond,ageCond,sexCond,dusu,chulNo,hrNo,hrName,prd,age,sex,ilsu,rating,wgBudam,jkNo,jkName,trNo,trName,owName,chaksun1
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,7,3109099,웅진미소,제,2,수,68,0,55,003084,김한남,002038,김길홍,웅진산업,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,8,3107869,타잔,제,3,거,68,0,55,003089,박성광,002034,이태용,이지우,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,9,3107632,천마일호,제,3,거,68,-,55,003095,박재희,002028,박병진,진창배,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,10,3105286,자유연대,제,4,암,68,0,55,003092,이성민,002023,한상배,강승호,7000000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,1,3104793,귤스타,제,4,거,68,6,55,003092,이성민,002026,고영덕,백마,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,2,3107861,대기산,제,3,암,68,12,58,003084,김한남,002038,김길홍,서정숙,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,3,3102101,서부검객,제,6,거,68,7,55.5,003094,곽석,002042,김대연,유성훈,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,4,3103437,거석황후,제,5,암,68,3,53.5,003073,김다영,002041,윤호상,김영일1,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,5,3104144,슬기돌이,제,4,거,68,3,53.5,003070,전현준,002030,최기호,고상운,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,6,3108211,대왕비,제,3,암,68,4,54,003082,김홍권,002033,강영진,제주홀스,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,7,3107629,평화군,제,3,암,68,8,56,003081,김준호,002036,강태종,고명아,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,8,3105248,무영천마,제,4,암,68,6,55,003087,임재광,002031,심도연,칼데라,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,9,3104580,마인드퀸,제,4,암,68,2,53,003086,이동준,002039,문성호,김영일1,10500000
20260829,토요일,제주,2,13:20,900,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,10,3107483,장타퀸,제,3,암,68,12,58,003080,문현진,002028,박병진,김남헌,10500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,1,3103929,드림히트,제,5,거,68,63,52,003080,문현진,002026,고영덕,김창균,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,2,3017958,흥국강타,제,9,거,68,70,55.5,003089,박성광,002034,이태용,칼데라,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,3,3102338,명문대부,제,7,거,68,61,51,003092,이성민,002013,변용호,명가,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,4,3018812,완벽세대,제,8,암,68,78,59.5,003087,임재광,002031,심도연,변완수,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,5,3101848,한백제왕,제,6,거,68,70,55.5,003094,곽석,002042,김대연,김영구,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,6,3018474,달의전사,제,8,수,68,66,53.5,003075,원유일,002041,윤호상,강명숙,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,7,3102589,대왕대군,제,6,거,68,67,54,003082,김홍권,002033,강영진,고영조,18500000
20260829,토요일,제주,3,14:10,1300,제2등급,(주)한라산배 희망제주! 기념경주,핸디캡,R61~80,2세이상,성별오픈,8,8,3103787,보라매,제,5,거,68,62,51.5,003061,곽용남,002021,윤덕상,강원표,18500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,1,3108102,용머루,제,3,거,68,3,51,003061,곽용남,002021,윤덕상,고형주,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,2,3109130,슈퍼스타,제,2,수,68,10,54.5,003077,강수한,002038,김길홍,안평림,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,3,3108144,전설마루,제,3,거,68,14,56.5,003092,이성민,002026,고영덕,김창균,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,4,3103580,스트롱포스,제,5,거,68,16,57.5,003058,한영민,002032,김태준,조창규,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,5,3104139,대보,제,4,암,68,4,51.5,003095,박재희,002027,강대은,조종호,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,6,3104675,전국챔프,제,4,거,68,4,51.5,003075,원유일,002028,박병진,양용택,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,7,3107565,레드크라운,제,3,암,68,12,55.5,003087,임재광,002031,심도연,칼데라,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,8,3105298,여포장사,제,4,거,68,12,55.5,003070,전현준,002030,최기호,김창식,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,9,3107853,시종일관,제,3,거,68,5,52,003094,곽석,002042,김대연,강학민,10500000
20260829,토요일,제주,4,15:00,1000,제5등급,일반,핸디캡,R1~20,2세이상,성별오픈,10,10,3103597,서산히어로,제,5,암,68,18,58.5,003082,김홍권,002033,강영진,양동우,10500000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,1,3105238,영웅킹,제,4,거,68,25,52,003070,전현준,002013,변용호,명가,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,2,3107614,사랑이,제,3,거,68,34,56.5,003087,임재광,002031,심도연,오치영,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,3,3103767,백록천주,제,5,암,68,29,54,003095,박재희,002028,박병진,고석희,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,4,3107542,황해바람,제,3,거,68,39,59,003081,김준호,002036,강태종,강기정,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,5,3019040,역발산,제,7,수,68,36,57.5,003089,박성광,002034,이태용,안평림,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,6,3103621,청마특급,제,5,거,68,30,54.5,003077,강수한,002023,한상배,차청일,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,7,3104309,장타공주,제,4,암,68,34,56.5,003094,곽석,002027,강대은,고임계,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,8,3107304,위하여,제,3,수,68,23,51,003073,김다영,002039,문성호,제주홀스,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,9,3107488,민강의힘,제,3,거,68,23,51,003080,문현진,002018,신경호,강인선,13000000
20260829,토요일,제주,5,15:50,1000,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,10,3103622,진검승부,제,5,거,68,28,53.5,003086,이동준,002039,문성호,김기준,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,1,3107612,소록열풍,제,3,암,68,24,52.5,003058,한영민,002032,김태준,조종호,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,2,3103748,질풍태양,제,5,수,68,26,53.5,003053,안득수,002027,강대은,김무현,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,3,3107312,무림통일,제,3,수,68,35,58,003080,문현진,002018,신경호,신상섭,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,4,3104135,명품최고,제,4,수,68,27,54,003081,김준호,002036,강태종,강영종,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,5,3104085,명품최강,제,4,거,68,24,52.5,003070,전현준,002029,이준호,강태민,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,6,3104682,지구용사,제,4,거,68,36,58.5,003077,강수한,002038,김길홍,한빛,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,7,3101660,바로고,제,6,암,68,21,51,003075,원유일,002018,신경호,강길자,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,8,3105277,지고지상,제,4,암,68,29,55,003089,박성광,002034,이태용,안평림,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,9,3107876,블루칸,제,3,거,68,23,52,003096,양민재,002013,변용호,윤은옥,13000000
20260829,토요일,제주,6,16:40,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,10,3101746,설향,제,7,암,68,22,51.5,003061,곽용남,002021,윤덕상,김용래,13000000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,1,3101520,수월용사,제,6,거,68,53,57,003089,박성광,002034,이태용,고재언,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,2,3103795,로한,제,5,거,68,56,58.5,003058,한영민,002032,김태준,웅진산업,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,3,3107607,백록챔프,제,3,암,68,49,55,003070,전현준,002028,박병진,돈마,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,4,3103690,청룡불빛,제,5,거,68,48,54.5,003081,김준호,002036,강태종,청룡,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,5,3017944,불빛최강,제,9,거,68,48,54.5,003082,김홍권,002033,강영진,조경수,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,6,3103770,일품가속,제,5,수,68,55,58,003087,임재광,002029,이준호,김경국,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,7,3104811,뉴저지,제,4,거,68,45,53,003092,이성민,002026,고영덕,최남단,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,8,3018522,명가의힘,제,8,수,68,47,54,003044,정명일,002023,한상배,송자민,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,9,3102279,찬스강,제,6,거,68,41,51,003080,문현진,002029,이준호,김태옥,15500000
20260829,토요일,제주,7,17:45,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,10,3103695,봉천수,제,5,수,68,53,57,003077,강수한,002038,김길홍,강춘시,15500000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,1,0046518,디먼스파이,미국,7,거,65,40,53,080401,김동영,070263,양영남,박희준,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,2,0053960,오아시스아델,한국,3,수,65,38,52.5,080605,서강주,070130,백광열,이종훈,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,3,0056575,두둥,미국,4,수,65,49,57.5,080580,전진구,070292,김혜선,민병욱,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,4,0044191,은성영웅,한국,7,수,65,48,57,080532,채상현,070133,윤영훈,이계옥,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,5,0053895,글로벌프린스,한국,3,수,65,42,54,080551,진겸,070141,이상영,김준현,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,6,1412179,브라운팰컨,한국,5,암,65,43,52.5,080565,정도윤,070128,임금만,류주영,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,7,0051547,레이스마린,한국,4,거,65,40,53,080421,송경윤,070223,강은석,이경희,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,8,0047410,네버스톱희망,한국,5,거,65,37,52.5,080568,다실바,070137,조용배,김무현,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,9,0060856,게인더서밋,호주,3,수,65,38,52.5,080423,최시대,070128,임금만,신우철,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,10,0054544,퀸야라,미국,5,암,65,39,52.5,080438,조인권,070129,최기홍,최상일,33000000
20260830,일요일,부산경남,1,11:25,1800,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,11,0050674,서울드래곤,한국,4,수,65,36,52.5,080431,이성재,070186,라이스,(주)메타플렉스,33000000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,1,0055720,용비엑스,한국,2,수,66,0,51.5,080620,(-3)손경민,070134,강형곤,정성진,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,2,0056823,빅토리챔프,한국,2,수,66,-,54.5,080551,진겸,070136,민장기,이종훈,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,3,0055706,히트더러닝,한국,2,수,66,0,54.5,080566,최은경,070142,방동석,김준현,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,4,0055977,선더크러시,한국,2,수,66,0,54.5,080516,다나카,070186,라이스,안슬민,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,5,0055828,운주러너,한국,2,수,66,0,54.5,080568,다실바,070086,권승주,부수선,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,6,0055826,다날다,한국,2,암,66,0,52.5,080431,이성재,070250,김도현,이종석,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,7,0057766,트리플강자,한국,2,수,66,0,54.5,080423,최시대,070136,민장기,신영미,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,8,0056073,대성스카이,한국,2,수,66,-,54.5,080484,서승운,070173,구민성,청솔,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,9,0055995,골든클로버,한국,2,수,66,-,54.5,080605,서강주,070250,김도현,김용래,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,10,0055633,미스터선샤인,한국,2,수,66,0,54.5,080438,조인권,070141,이상영,김은태,24750000
20260830,일요일,부산경남,2,12:45,1200,국6등급,일반,별정A,R0~0,2세,성별오픈,11,11,0055617,판타스틱호프,한국,2,수,66,-,54.5,080546,박재이,070302,손병철,무지개렌트카,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,1,0053854,블루트리,한국,3,암,66,-,54,080546,박재이,070302,손병철,김지열,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,2,0052898,헤이콰드라스,한국(포),3,암,66,0,54,080580,전진구,070263,양영남,박병현,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,3,0054162,골드아치,한국,3,암,66,0,52,080610,(-2)이홍락,070134,강형곤,강영종,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,4,0053925,버터크래시,한국,3,암,66,0,54,080401,김동영,070143,하무선,청솔,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,5,0053040,글레디모어,한국,3,암,66,0,54,080606,신윤섭,070173,구민성,허정완,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,6,0053144,서귀클래스,한국,3,암,66,0,54,080403,김어수,070133,윤영훈,서귀포시축협,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,7,0054325,이글마인,한국,3,암,66,0,54,080122,신형철,070137,조용배,김근영,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,8,0053003,월드빅스캣,한국,3,암,66,-,54,080566,최은경,070142,방동석,윤지중,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,9,0055646,루비공주,한국,2,암,66,0,52.5,080423,최시대,070173,구민성,그열정그대로,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,10,0054582,금빛스프링,한국,3,암,66,0,54,080438,조인권,070137,조용배,김무현,24750000
20260830,일요일,부산경남,3,13:35,1300,국6등급,일반,별정A,R0~0,연령오픈,암,11,11,0053630,인피니트위너,한국,3,암,66,-,54,080568,다실바,070176,구영준,신우철,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,1,0052501,닥터매터스,한국,4,암,66,35,56.5,080516,다나카,070226,박재호,권혁희,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,2,0054168,백투더드림,한국,3,암,66,29,53.5,080484,서승운,070302,손병철,무지개렌트카,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,3,0056056,글로벌히로인,한국,4,암,66,27,52.5,080568,다실바,070137,조용배,차청일,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,4,0054240,태양의열정,한국,3,암,66,28,53,080565,정도윤,070128,임금만,최원길,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,5,0050814,짝사랑,한국,4,암,66,30,54,080532,채상현,070226,박재호,페가수스,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,6,0045757,벨로시랩터,한국,6,암,66,23,51,080612,(-1)김성현,070129,최기홍,이경희,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,7,0051596,월드트리플캣,한국,4,암,66,25,52.5,080431,이성재,070142,방동석,윤지중,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,8,0051894,미주리챔프,한국,4,암,66,27,52.5,080605,서강주,070086,권승주,백용덕,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,9,0053274,그레이트파워,한국,3,암,66,30,54,080421,송경윤,070129,최기홍,양정두,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,10,0051940,퓨어마린,한국,4,암,66,29,53.5,080566,최은경,070263,양영남,이경희,24750000
20260830,일요일,부산경남,4,14:25,1300,국5등급,일반,핸디캡,R1~35,연령오픈,암,11,11,0054583,두바이캔디,한국,3,암,66,26,52.5,080423,최시대,070251,임성실,빅크루즈,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,1,0052092,브리도아레나,한국,4,암,66,34,56,080403,김어수,070180,안우성,조수영,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,2,0047409,돌아온삼손,한국,5,거,66,26,54,080484,서승운,070133,윤영훈,송정아,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,3,0045858,스토미데이,한국,6,수,66,24,53,080431,이성재,070134,강형곤,김재윤,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,4,0047401,벌교사랑,한국,5,거,66,23,52.5,080122,신형철,070137,조용배,유성훈,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,5,0051700,매직쇼,한국,4,암,66,30,54,080551,진겸,070141,이상영,전주동,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,6,0053571,보령더퀸,한국,3,암,66,30,54,080401,김동영,070128,임금만,최원길,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,7,0051312,벌교마법사,한국,4,수,66,27,54.5,080606,신윤섭,070251,임성실,유성훈,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,8,0053141,킹블랙,한국,3,거,66,31,56.5,080568,다실바,070194,토마스,김호영,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,9,0052571,섬싱엘스,한국,4,수,66,27,54.5,080546,박재이,070302,손병철,민병욱,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,10,0051053,최강루이스,한국,4,거,66,26,54,080438,조인권,070134,강형곤,전종섭,24750000
20260830,일요일,부산경남,5,15:15,1600,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,11,0046906,상임스타,한국,5,암,66,33,55.5,080580,전진구,070129,최기홍,이시환,24750000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,1,0046789,영광의프린스,한국,5,거,66,59,55,080122,신형철,070194,토마스,변창덕,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,2,0050975,플라잉더칸,한국,4,수,66,53,52.5,080566,최은경,070180,안우성,김형순,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,3,0051115,에어시티,한국,4,거,66,52,52.5,080565,정도윤,070137,조용배,김근영,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,4,0053357,대성골드,한국,3,수,66,58,54.5,080551,진겸,070173,구민성,청솔,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,5,0051632,앤버니,한국,4,암,66,51,52.5,080532,채상현,070226,박재호,페가수스,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,6,0047412,국대스타,한국,5,수,66,57,54,080431,이성재,070186,라이스,정영광,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,7,0051827,위너스루키,한국,4,암,66,55,52.5,080421,송경윤,070136,민장기,김종업,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,8,0051082,탄탄대로,한국,4,거,66,53,52.5,080580,전진구,070137,조용배,그열정그대로,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,9,0047194,스텔스모드,한국,5,거,66,53,52.5,080568,다실바,070186,라이스,페가수스,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,10,0060357,센세이셔널윈,미국,3,수,66,59,55,080546,박재이,070302,손병철,김혜진,41250000
20260830,일요일,부산경남,6,16:05,1800,혼3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,11,11,0054743,원대한꿈,미국,4,거,66,65,58,080516,다나카,070173,구민성,홍경표,41250000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,1,0051310,원더풀존스,한국,4,수,66,72,57.5,080431,이성재,070194,토마스,지성배,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,2,0046913,글로벌태양,한국,5,암,66,74,56.5,080565,정도윤,070142,방동석,이동훈,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,3,0043670,윈드위너,한국,7,거,66,71,57,080516,다나카,070141,이상영,곽희원,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,4,0046172,마가리타,한국,6,암,66,74,53.5,080620,(-3)손경민,070194,토마스,제임스윗펠드,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,5,0053441,트윈레인보우,한국,3,암,66,69,54,080568,다실바,070186,라이스,최병부,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,6,0051604,월드리스트캣,한국,4,암,66,72,55.5,080546,박재이,070142,방동석,윤지중,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,7,0053846,카탈리나마린,미국,5,거,66,73,58,080421,송경윤,070129,최기홍,이경희,49500000
20260830,일요일,부산경남,7,16:55,1400,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,8,0051457,벌마킹,한국,4,수,66,74,58.5,080423,최시대,070130,백광열,이장현,49500000
