rcDate,rcDay,meet,rcNo,rcName,rcDist,rank,budam,prizeCond,ageCond,sexCond,chulNo,hrNo,hrName,hrNameEn,name,age,sex,ilsu,rating,wgBudam,jkNo,jkName,trNo,trName,owNo,owName,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,7,0054466,팔팔날아,PALPALNARA,한국,3,암,67,26,52.5,080568,다실바,070117,박윤규,121053,퍼플라인,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,8,0051223,이클립스에지,ECLIPSE EDGE,한국,4,거,67,27,53,080100,김옥성,070160,서홍수,122023,조한수,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,9,0046161,그래티튜드,GRATITUDE,한국,6,암,67,23,52.5,080578,김효정,070167,이신우,030028,(주)일진코스메틱,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,10,0045339,파이널축제,FINAL CHUKJE,한국,6,수,67,35,57,080533,조상범,070198,임채덕,124010,럭키,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,11,0051037,그랜드쾌마,GRAND KWAEMA,한국,4,수,67,27,53,080487,임기원,070179,송문길,104040,박재범,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,1,0051562,퀸다이아,QUEEN DIA,한국,4,암,67,49,56.5,080476,장추열,070181,이관호,121015,김아라,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,2,0054761,세명다이아,SEMYEONG DIA,한국,4,암,67,37,52.5,080486,이혁,070144,배휴준,111051,이기철,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,3,0053941,와일드매직,WILD MAGIC,한국,3,암,67,50,57,080578,김효정,070244,리카디,103012,이시돌협회,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,4,0045476,울트라삭스,ULTRA SOCKS,한국,6,암,67,39,51,080621,우인철,070174,강성오,010352,김창식,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,5,0052990,마이티샤인,MIGHTY SHINE,한국,3,암,67,45,54.5,080616,마이아,070160,서홍수,122031,조제형,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,6,0051529,원더풀어롱,WONDERFUL ALONG,한국,4,암,67,39,52.5,080568,다실바,070096,서범석,106204,(주)녹원목장,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,7,0053918,아리온퀸카,ARION QUEEN CAR,한국,3,암,67,37,52.5,080550,조재로,070247,이동국,122021,권진환,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,8,0046539,컴플리트스텝,COMPLETE STEP,한국,6,암,67,49,56.5,080487,임기원,070167,이신우,010355,장석영,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,9,0054020,티나케이,TINA K,미국,5,암,67,46,55,080565,정도윤,070200,최용건,117025,강경운,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,7,일반,1600,국4등급,핸디캡,R1~50,연령오픈,암,10,0053198,해피투게더,HAPPY TOGETHER,한국,3,암,67,46,55,080515,조한별,070293,정하백,106296,김기종,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,1,0056398,블루넬로,BLUE NELLO,미국,4,수,67,67,53,080484,서승운,070117,박윤규,117009,최병욱,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,2,0055090,슈퍼선더,SUPER THUNDER,뉴질랜드,5,거,67,64,52.5,080530,정정희,070200,최용건,117027,양동희,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,3,0044706,머스탱파워,MUSTANG POWER,한국,7,거,67,76,57.5,080611,푸르칸,070175,강환민,109019,이영성,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,4,0054029,새파랑,SAEPARANG,미국,5,수,67,71,55,080476,장추열,070096,서범석,109004,최현우,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,5,0054008,위즈러너,WHIZ RUNNER,미국,5,거,67,70,54.5,080513,송재철,070306,홍윤화,111028,최몽주,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,6,0060345,지비볼트,G B VAULT,미국,3,거,67,77,58,080582,빅투아르,070244,리카디,123009,손병석,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,7,0050685,학산다크호스,HAKSAN DARK HORSE,한국,4,수,67,70,54.5,080562,이동하,070290,문세영,119036,황봉기,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,8,0054604,케이드래곤,KEIDRAGON,캐나다,4,거,67,74,56.5,080405,김용근,070197,이준철,112270,김형란,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,9,0045158,월드참,WORLD CHARM,한국,7,수,67,66,52.5,080533,조상범,070264,박지헌,123007,유성훈,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,10,0054010,오라칸,OHRA KHAN,미국,5,수,67,71,55,080515,조한별,070293,정하백,010517,유정희,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,8,일반,1800,2등급,핸디캡,R1~80,연령오픈,성별오픈,11,0052103,드래곤킬러,DRAGON KILLER,한국,4,수,67,74,52.5,080622,조성환,070175,강환민,112270,김형란,49500000,19800000,12600000,4500000,3600000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,1,0061540,마이티허쉬,MIGHTY HUSH,미국,2,수,67,38,51,080603,김태희,070160,서홍수,113005,조병태,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,2,0054462,퍼플코리아,PURPLE KOREA,한국,3,암,67,37,52.5,080562,이동하,070200,최용건,121053,퍼플라인,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,3,0053802,그레이스데이,GRACE DAY,한국,3,수,67,37,52.5,080530,정정희,070146,안병기,124008,정현주,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,4,0061573,슈프림다이아,SUPREME DIA,미국,2,암,67,37,52.5,080568,다실바,070174,강성오,121015,김아라,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,5,0060702,세종파워,SEJONG POWER,미국,3,수,67,46,56.5,080405,김용근,070199,조현수,122013,정성진,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,6,0060340,팬텀프린스,PHANTOM PRINCE,미국,3,수,67,39,53,080476,장추열,070289,성상현,122025,강만구,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,7,0060829,제이에스베트,J S VET,미국,3,수,67,38,52.5,080513,송재철,070179,송문길,010801,박정재,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,8,0053041,위대한함성,WIDAEHAN HAMSEONG,한국,3,수,67,44,55.5,080487,임기원,070181,이관호,010159,황의영,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,9,0054056,은빛유혹,EUNBIT YUHOK,한국,3,암,67,40,52.5,080473,김정준,070166,심승태,065133,이종욱,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,10,0058005,글로벌하트,GLOBAL HEART,호주,4,암,67,36,52.5,080602,임다빈,070182,전승규,010611,장재형,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,9,일반,1200,혼4등급,핸디캡,R0~50,연령오픈,성별오픈,11,0060707,히든다이아,HIDDEN DIA,미국,3,암,67,36,52.5,080611,푸르칸,070167,이신우,121015,김아라,33000000,13200000,8400000,3000000,2400000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,1,0051749,문학축제,MUNHAK CHUKJE,한국,4,수,67,55,54,080617,코지,070164,박재우,105222,권경자,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,2,0051567,퍼펙트다나은,PERFECT DANAEUN,한국,4,거,67,60,56.5,080616,마이아,070170,김동균,117021,이진경,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,3,0051830,즐거운상상,JEULGEOUN SANGSANG,한국,4,수,67,59,56,080530,정정희,070200,최용건,111006,우태율,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,4,0047331,내길의위너,NAEGILUI WINNER,한국,5,수,67,54,53.5,080361,최범현,070305,차우호,117023,유종국,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,5,0051771,자이언트보스,GIANT BOSS,한국,4,수,67,63,58,080405,김용근,070199,조현수,123002,신명석,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,6,0051240,라온니진스키,RAON NIZHINSKII,한국,4,거,67,55,54,080562,이동하,070304,이강서,123026,라온랜드(주),41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,7,0051218,송당황태자,SONGDANG HWANGTAEJA,한국,4,수,67,60,56.5,080602,임다빈,070148,정호익,030013,제주축산개발,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,8,0047127,손에손잡고,SONE SONJABGO,한국,5,암,67,43,52.5,080608,오수철,070247,이동국,201751,차청일,41250000,16500000,10500000,3750000,3000000
20260829,토요일,서울,10,일반,1400,국3등급,핸디캡,R1~65,연령오픈,성별오픈,9,0051758,차밍퀸,CHARMING QUEEN,한국,4,암,67,52,52.5,080533,조상범,070244,리카디,103012,이시돌협회,41250000,16500000,10500000,3750000,3000000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,1,3108253,행복나루,HAENGBONGNARU,한국,3,수,68,0,55,003077,강수한,002038,김길홍,001196,천창수,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,2,3108443,리더형,LEADERHYEONG,한국,3,거,68,0,55,003073,김다영,002041,윤호상,121040,이충헌,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,3,3107573,천상비,CHEONSANGBI,한국,3,암,68,0,55,003075,원유일,002039,문성호,117042,문애순,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,4,3104601,청호전설,CHEONGHOJEONSEOL,한국,4,수,68,0,55,003061,곽용남,002021,윤덕상,124026,이정언,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,5,3104279,마패창,MAPAECHANG,한국,4,거,68,0,55,003082,김홍권,002023,한상배,001186,김흥보,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,6,3107515,백록황후,BAENGNOKWANGHU,한국,3,암,68,0,55,003081,김준호,002036,강태종,116005,조경수,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,7,3109099,웅진미소,UNGJINMISO,한국,2,수,68,0,55,003084,김한남,002038,김길홍,117049,웅진산업,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,8,3107869,타잔,TARZAN,한국,3,거,68,0,55,003089,박성광,002034,이태용,112159,이지우,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,9,3107632,천마일호,CHEONMAILHO,한국,3,거,68,0,55,003095,박재희,002028,박병진,001056,진창배,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,1,일반,900,제6등급,별정A,700만원 미만,4세이하,성별오픈,10,3105286,자유연대,JAYUYEONDAE,한국,4,암,68,0,55,003092,이성민,002023,한상배,116007,강승호,7000000,3220000,2100000,980000,700000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,1,3104793,귤스타,GYULSTAR,한국,4,거,68,6,55,003092,이성민,002026,고영덕,124034,백마,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,2,3107861,대기산,DAEGISAN,한국,3,암,68,12,58,003084,김한남,002038,김길홍,124023,서정숙,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,3,3102101,서부검객,SEOBUGEOMGAEK,한국,6,거,68,7,55.5,003094,곽석,002042,김대연,123007,유성훈,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,4,3103437,거석황후,GEOSEOKHWANGHU,한국,5,암,68,3,53.5,003073,김다영,002041,윤호상,001156,김영일1,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,5,3104144,슬기돌이,SEULGIDORI,한국,4,거,68,3,53.5,003070,전현준,002030,최기호,001175,고상운,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,6,3108211,대왕비,DAEWANGBI,한국,3,암,68,4,54,003082,김홍권,002033,강영진,124037,제주홀스,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,7,3107629,평화군,PYEONGHWAGUN,한국,3,암,68,8,56,003081,김준호,002036,강태종,116017,고명아,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,8,3105248,무영천마,MUYEONGCHEONMA,한국,4,암,68,6,55,003087,임재광,002031,심도연,121046,칼데라,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,9,3104580,마인드퀸,MINDQUEEN,한국,4,암,68,2,53,003086,이동준,002039,문성호,001156,김영일1,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,2,일반,900,제5등급,핸디캡,R1~20,2세이상,성별오픈,10,3107483,장타퀸,JANGTAQUEEN,한국,3,암,68,12,58,003080,문현진,002028,박병진,124024,김남헌,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,1,3103929,드림히트,DREAMHEAT,한국,5,거,68,63,52,003080,문현진,002026,고영덕,124030,김창균,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,2,3017958,흥국강타,HEUNGGUKGANGTA,한국,9,거,68,70,55.5,003089,박성광,002034,이태용,121046,칼데라,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,3,3102338,명문대부,MYEONGMUNDAEBU,한국,7,거,68,61,51,003092,이성민,002013,변용호,121043,명가,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,4,3018812,완벽세대,WANBYEOKSAEDAE,한국,8,암,68,78,59.5,003087,임재광,002031,심도연,111225,변완수,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,5,3101848,한백제왕,HANBAEKJEWANG,한국,6,거,68,70,55.5,003094,곽석,002042,김대연,206015,김영구,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,6,3018474,달의전사,DALUIJUNSA,한국,8,수,68,66,53.5,003075,원유일,002041,윤호상,206029,강명숙,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,7,3102589,대왕대군,DAEWANGDAEGUN,한국,6,거,68,67,54,003082,김홍권,002033,강영진,001057,고영조,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,3,일반,1300,제2등급,핸디캡,R61~80,2세이상,성별오픈,8,3103787,보라매,BORAME,한국,5,거,68,62,51.5,003061,곽용남,002021,윤덕상,118026,강원표,18500000,8510000,5550000,2590000,1850000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,1,3108102,용머루,YONGMEORU,한국,3,거,68,3,51,003061,곽용남,002021,윤덕상,124032,고형주,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,2,3109130,슈퍼스타,SYUPEOSEUTA,한국,2,수,68,10,54.5,003077,강수한,002038,김길홍,121038,안평림,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,3,3108144,전설마루,JEONSEOLMARU,한국,3,거,68,14,56.5,003092,이성민,002026,고영덕,124030,김창균,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,4,3103580,스트롱포스,STRONGFORCE,한국,5,거,68,16,57.5,003058,한영민,002032,김태준,001112,조창규,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,5,3104139,대보,DAEBO,한국,4,암,68,4,51.5,003095,박재희,002027,강대은,001040,조종호,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,6,3104675,전국챔프,JEONGUKCHAEMPEU,한국,4,거,68,4,51.5,003075,원유일,002028,박병진,206030,양용택,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,7,3107565,레드크라운,REDCROWN,한국,3,암,68,12,55.5,003087,임재광,002031,심도연,121046,칼데라,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,8,3105298,여포장사,YEOPOJANGSA,한국,4,거,68,12,55.5,003070,전현준,002030,최기호,001182,김창식,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,9,3107853,시종일관,SIJONGILGWAN,한국,3,거,68,5,52,003094,곽석,002042,김대연,001184,강학민,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,10,3103597,서산히어로,SEOSANHERO,한국,5,암,68,18,58.5,003082,김홍권,002033,강영진,001063,양동우,10500000,4830000,3150000,1470000,1050000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,1,3105238,영웅킹,YEONGUNGKING,한국,4,거,68,25,52,003070,전현준,002013,변용호,121043,명가,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,2,3107614,사랑이,SARANGI,한국,3,거,68,34,56.5,003087,임재광,002031,심도연,217123,오치영,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,3,3103767,백록천주,BAENGNOKCHEONJU,한국,5,암,68,29,54,003095,박재희,002028,박병진,121039,고석희,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,4,3107542,황해바람,HWANGHAEBARAM,한국,3,거,68,39,59,003081,김준호,002036,강태종,214799,강기정,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,5,3019040,역발산,YEOKBALSAN,한국,7,수,68,36,57.5,003089,박성광,002034,이태용,121038,안평림,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,6,3103621,청마특급,CHEONGMATEUKGEUP,한국,5,거,68,30,54.5,003077,강수한,002023,한상배,001134,차청일,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,7,3104309,장타공주,JANGTAGONGJU,한국,4,암,68,34,56.5,003094,곽석,002027,강대은,001185,고임계,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,8,3107304,위하여,WIHAYEO,한국,3,수,68,23,51,003073,김다영,002039,문성호,124037,제주홀스,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,9,3107488,민강의힘,MINGANGUIHIM,한국,3,거,68,23,51,003080,문현진,002018,신경호,001049,강인선,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,5,일반,1000,제4등급,핸디캡,R21~40,2세이상,성별오픈,10,3103622,진검승부,JINGEOMSEUNGBU,한국,5,거,68,28,53.5,003086,이동준,002039,문성호,206028,김기준,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,1,3107612,소록열풍,SOROGYEOLPUNG,한국,3,암,68,24,52.5,003058,한영민,002032,김태준,001040,조종호,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,2,3103748,질풍태양,JILPUNGTAEYANG,한국,5,수,68,26,53.5,003053,안득수,002027,강대은,001105,김무현,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,3,3107312,무림통일,MURIMTONGIL,한국,3,수,68,35,58,003080,문현진,002018,신경호,206027,신상섭,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,4,3104135,명품최고,MYEONGPUMCHOEGO,한국,4,수,68,27,54,003081,김준호,002036,강태종,001053,강영종,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,5,3104085,명품최강,MYEONGPUMCHOEGANG,한국,4,거,68,24,52.5,003070,전현준,002029,이준호,001158,강태민,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,6,3104682,지구용사,JIGUYONGSA,한국,4,거,68,36,58.5,003077,강수한,002038,김길홍,121044,한빛,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,7,3101660,바로고,BAROGO,한국,6,암,68,21,51,003075,원유일,002018,신경호,206042,강길자,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,8,3105277,지고지상,JIGOJISANG,한국,4,암,68,29,55,003089,박성광,002034,이태용,121038,안평림,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,9,3107876,블루칸,BLUEKAN,한국,3,거,68,23,52,003096,양민재,002013,변용호,116012,윤은옥,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,10,3101746,설향,SEOLHYANG,한국,7,암,68,22,51.5,003061,곽용남,002021,윤덕상,001153,김용래,13000000,5980000,3900000,1820000,1300000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,1,3101520,수월용사,SUWEOLYONGSA,한국,6,거,68,53,57,003089,박성광,002034,이태용,121031,고재언,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,2,3103795,로한,ROHAN,한국,5,거,68,56,58.5,003058,한영민,002032,김태준,117049,웅진산업,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,3,3107607,백록챔프,BAENGNOKCHAMP,한국,3,암,68,49,55,003070,전현준,002028,박병진,116033,돈마,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,4,3103690,청룡불빛,CHEONGNYONGBULKKOT,한국,5,거,68,48,54.5,003081,김준호,002036,강태종,117051,청룡,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,5,3017944,불빛최강,BULBITCHOEGANG,한국,9,거,68,48,54.5,003082,김홍권,002033,강영진,116005,조경수,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,6,3103770,일품가속,ILPUMGASOK,한국,5,수,68,55,58,003087,임재광,002029,이준호,117043,김경국,15500000,7130000,4650000,2170000,1550000
20260829,토요일,제주,7,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,7,3104811,뉴저지,NEWJERSEY,한국,4,거,68,45,53,003092,이성민,002026,고영덕,116031,최남단,15500000,7130000,4650000,2170000,1550000
