type,name,module,path,hash
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-ci/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-framework/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-nfr/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-test-design/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-test-review/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","selector-resilience","tea","tea/workflows/testarch/bmad-testarch-trace/resources/knowledge/selector-resilience.md","27017332dd7d25c86ef39bbf8aec4ace89ee05bed56b6fdae639078c9e725d15"
"md","session-notes-template","tea","tea/workflows/testarch/bmad-teach-me-testing/templates/session-notes-template.md","e22954ab5200bd31dbe4f458746f854fe83a4bdbf848254da71650d6d94e4869"
"md","SKILL","tea","tea/agents/bmad-tea/SKILL.md","0a6d91bf08920d45fb83ee63aefd8bf5a8e1b276a2ef5a7793cb0b357f476314"
"md","SKILL","tea","tea/workflows/testarch/bmad-teach-me-testing/SKILL.md","e75435f3b1005c684ce2c39928063248f31038bc48886d01f16935dbc87a6ec0"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-atdd/SKILL.md","56c40083cd7ec56e66ab22fdb2254aaa72778b85a4a0787335bff959a2ef69d4"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-automate/SKILL.md","fedf0cb3299f81187d9d746d7a3d98c4505f791607acc8bf19e9aa526a7abdcc"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-ci/SKILL.md","b5fcdaca2525700291ea14a133207f3662aafb91b0c8cf90083764c5747ebf61"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-framework/SKILL.md","e4e6e47ca028bad6bbce29a22b168fda00460ec0fd14f086af497683d9207321"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-nfr/SKILL.md","85c2e0aff4b66aa55e7956e23df2177493bb867102c2bdc6bca3b3ebbfbfa7b2"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-test-design/SKILL.md","be6d3ebee1c9fc833bd0e26d369660d430907a18de5e63ebaa53b5478e1186f9"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-test-review/SKILL.md","78f98981a6f1d4aef87c73d851325be7024ddf145ea89b739ccecd72bb5f3b86"
"md","SKILL","tea","tea/workflows/testarch/bmad-testarch-trace/SKILL.md","d2bbde8c6144703fe8e1936b3daf8eb95e44a2bd3e04b89097178d35d0ebf4b6"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-automate/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-ci/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-framework/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-assess","tea","tea/workflows/testarch/bmad-testarch-trace/steps-e/step-01-assess.md","dfea102af47853a92e4d363be229e23465239ca6e898a2c00de4d2d8160eaaab"
"md","step-01-detect-mode","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-01-detect-mode.md","26902eed4a543f9c4e71e96d56356ba56a3868830aef461a3862ac6c6d8eb194"
"md","step-01-init","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-01-init.md","b88d02745dd5db0f7039b35c3a8b3bc12d872af8d33817e2ad4e280c9192d3a0"
"md","step-01-load-context","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-01-load-context.md","2b8e9d6b901f9ae3aa7d78ea21129fb3c1b9d8b1a4a74c82c8eef21464168de9"
"md","step-01-load-context","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-01-load-context.md","4505ee2fa476c6f9033d320b370ce63b873070260a530fcbc059b418a8ba82ec"
"md","step-01-load-context","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-01-load-context.md","784d542ea222cab4c451cd968f08ca3d57e747db20a0af499fb9e5141ff9bef0"
"md","step-01-preflight","tea","tea/workflows/testarch/bmad-testarch-ci/steps-c/step-01-preflight.md","f03d162d0e13ce30c5f11426a2e7fbda6ff617f2d5c71cbc4e9b4452158387c2"
"md","step-01-preflight","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-01-preflight.md","eae3585b07fdb819db5280b049f7b7fe0c7275c47d3ae03c6fc388b68f686090"
"md","step-01-preflight-and-context","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-01-preflight-and-context.md","458407e13e68970a2a3ade80193ceb4ca12895f150434b8d4cedee612bf4a62a"
"md","step-01-preflight-and-context","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-01-preflight-and-context.md","ef3ee9dd703e319b1b47c28f6a1f13f4c2c428d5f774eeb9e8117d49031cb773"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-v/step-01-validate.md","47bf51906d751bd3a5e34bd5605e9fb358d33a93ae21e15d959796b12bf5d1b4"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-automate/steps-v/step-01-validate.md","208fb02dbc86a56fcd99a8c8348b86046f574cafe0ea800a839907fea5267188"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-ci/steps-v/step-01-validate.md","923c91a23e0ceb693089de458fe7e256ab5f7b5d6831699e302178b95bd8648a"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-framework/steps-v/step-01-validate.md","a8eb5c3be8a4d095b7a7a1f88ed99908477f250b4dab125ff70007dbcb9017c2"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-v/step-01-validate.md","5367eef28d543437bf605b90618d523c36c090889cf529ef27b21979ba916fd6"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-v/step-01-validate.md","7610fa1a48ff833f63416e118064c86c411900dd94618b450f798d7fe1f752cd"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-v/step-01-validate.md","2753d74d6304552a3aa162af5700656a1ebae1b9571ba70009d91bba69b1ea5e"
"md","step-01-validate","tea","tea/workflows/testarch/bmad-testarch-trace/steps-v/step-01-validate.md","82aad923cb77559abb6f3e190e07bc65d01901178f74350bd126765edb7d278b"
"md","step-01b-continue","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-01b-continue.md","6c2e4b363c3b90100126f8239a160829c1fda5433b0adc3d0609aef990345a53"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-01b-resume.md","753cfa840da86784a2cc5eae6403d3924d34be4a1202bc89ec543a3f7bd107fc"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-01b-resume.md","964342ec321adc0397ddbf51dd3c0e194b406b752d948ae9a115b5898c8b65e9"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-ci/steps-c/step-01b-resume.md","12de739385eaf55e31aaed64b8608324d3c6fd247f22378a630810cbace44798"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-01b-resume.md","25e2623397b2144f50bd0906186d72117a9c005e75583e0e3968111e3fdaef4b"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-01b-resume.md","882fd6572a3e386cfe772a06d502cc90126816c100462574970dd0d664067658"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-01b-resume.md","3765e83cfa3009d0db5f366f96344f1dffbe62861a4669be1c61d8253854776f"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-01b-resume.md","58be11fd6b638cf6dba96441e681a32b646400adaccb1c68ed86a5734713fbec"
"md","step-01b-resume","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-01b-resume.md","c15e15dde9618b24b62d17e9e64c0afaed043d148d969bb492e98c804d6a5e86"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-automate/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-ci/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-framework/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-apply-edit","tea","tea/workflows/testarch/bmad-testarch-trace/steps-e/step-02-apply-edit.md","f44698a12b8c32f85b58b248d7de8d0a6991cdf0020ed035baa746422b6342cc"
"md","step-02-assess","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-02-assess.md","9768a104cc49a1ae2308ede862620e84ca09521fa11eb0448c9303046f24a090"
"md","step-02-define-thresholds","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-02-define-thresholds.md","6254f02af1fe06ce5b6fd89bbc3ca3271016e2130e05c8153d7c81eb4baec933"
"md","step-02-discover-tests","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-02-discover-tests.md","da2e6506046dc51cb1ca01d34bda6439c819a50081180b92ef1ff2645266887c"
"md","step-02-discover-tests","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-02-discover-tests.md","11205b592f122ee8739cb8cb4a8456a29a5c20ce49090f5ce4f9f1ab3cad8fb3"
"md","step-02-generate-pipeline","tea","tea/workflows/testarch/bmad-testarch-ci/steps-c/step-02-generate-pipeline.md","a9566636e119f06ef733bdfe665657e910ff1aac6d270a53af019c6bee198d2c"
"md","step-02-generation-mode","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-02-generation-mode.md","6cfd167682c565cafc2f5f96d835b7441b83d2272ce49c7095652d042c85a782"
"md","step-02-identify-targets","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-02-identify-targets.md","63013f350e1251f479edc36f474ec6ff8aa20cfbfc37cef590edacead607a971"
"md","step-02-load-context","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-02-load-context.md","8a0c1fdd405fc47e3018d6df1a62600c8e386412f34de830eaa749746bece103"
"md","step-02-select-framework","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-02-select-framework.md","6374095d15670bee2004de225954a3acafceed958c81bd92d25f5f381b792b3d"
"md","step-03-configure-quality-gates","tea","tea/workflows/testarch/bmad-testarch-ci/steps-c/step-03-configure-quality-gates.md","1ff2dd1f84b392fc115dd3d7f456333379fb2cecf382ff1755dbd2b3c8bf09d3"
"md","step-03-gather-evidence","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-03-gather-evidence.md","c368365184cf0e856475ea92caf4720c131503fac4b1875fc788aafb46426905"
"md","step-03-generate-tests","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03-generate-tests.md","5af5866e8499f49bb981b822a4f1b3900313f48571736cd71088649526f2755e"
"md","step-03-map-criteria","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-03-map-criteria.md","4735ef2e3a5342becfb5efaffc84b01c81bcb71021968485cdecd79e5aaed9b8"
"md","step-03-quality-evaluation","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03-quality-evaluation.md","339d97e2e10a1a7907a4904b40bda3e73aedd333a47eceb8c63548e138458576"
"md","step-03-risk-and-testability","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-03-risk-and-testability.md","6c4eb82baee2e2df0f6b27a66f3622668175c1ffee0f1130c6ec212f1087bcaf"
"md","step-03-scaffold-framework","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-03-scaffold-framework.md","6c7f3a639a5a99949b7da3529eefe90212765e4094584d90d25101a0e4f91132"
"md","step-03-session-menu","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-03-session-menu.md","b1c5c2bf98414f6abd00fea5f70cdc5193276f04b07fc273f1ac57f300f513aa"
"md","step-03-test-strategy","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-03-test-strategy.md","faa28c2a9f6ea377f3a126f518c69883ba0b0c8c48ff2c1b96b52829e4660c3b"
"md","step-03a-subagent-api","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03a-subagent-api.md","8d1a83bab34ebb0843ed30e3573919a6b1254c6afcfd6e6129fb39e5b5c7c4b6"
"md","step-03a-subagent-determinism","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03a-subagent-determinism.md","81ae90b1932750af9467be9c9568aa73e27d18e461b5155b61696077acb513a2"
"md","step-03b-subagent-backend","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03b-subagent-backend.md","d9719af73e9bb7fc43249a9a712a2daf29ff6ede4ab0d44b777b76f344af4630"
"md","step-03b-subagent-e2e","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03b-subagent-e2e.md","016ea8f5afaa757f40db132d9d991a4fd55ee39a1973994b8f59cde4779fc429"
"md","step-03b-subagent-isolation","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03b-subagent-isolation.md","336da42a4753de9c953ee1fabf6812eca7c096ed7c06b62f7f5151e50a75f25a"
"md","step-03b-subagent-mobile","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03b-subagent-mobile.md","d7d1e806122fdcf20492de3515945d8a711c203d1474b607e59f322d88eeaba1"
"md","step-03c-aggregate","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-03c-aggregate.md","62ee8d3b0f5e8defde0cbb6887316c1c9d6041106ce6efdaa0f3d543a8aff558"
"md","step-03c-subagent-maintainability","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03c-subagent-maintainability.md","885745e2a72099e6c88c1500e46cd5e06a6d1cb4a750705eef615565456f9675"
"md","step-03e-subagent-performance","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03e-subagent-performance.md","cfc002a05c4bfc7a2843dce6569263a8bbd952ec92913c20fe15812bea3c1bd1"
"md","step-03f-aggregate-scores","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-03f-aggregate-scores.md","2445eb54c58a9cd16b81918f81f098fc0ff1e601d001a4126604556b6d193bb9"
"md","step-04-analyze-gaps","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-04-analyze-gaps.md","5e96cad29909d4007ccba025cbba7c48ea9de9104bf596f636adcad8f57a377e"
"md","step-04-coverage-plan","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-04-coverage-plan.md","ab1a4d8ceeb95fae35320c75e088af3a868b9a6da6ccd07b8f834a52abab0ecc"
"md","step-04-docs-and-scripts","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-04-docs-and-scripts.md","6b5f46e58a54cc2f64f666eff5feb312f3e4b9db8ea69d489fd33deffea70158"
"md","step-04-evaluate-and-score","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04-evaluate-and-score.md","4076849104e542f4445fde8db694f79334ab00ae3a54ed1fbc5725850424ce50"
"md","step-04-generate-report","tea","tea/workflows/testarch/bmad-testarch-test-review/steps-c/step-04-generate-report.md","ab3b99ccf04e9f01bc80ee601101818b13ff97a126abdff8ca4ba4ed832b2b96"
"md","step-04-generate-tests","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-04-generate-tests.md","25650f9a73c5238c4e015769e69b12f435fd561cb5eaf6e3a20e723f2b4d2a27"
"md","step-04-session-01","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-01.md","6dda1cfcf023ccc0ac8770995aced77840461634c1eb73cfa1f0c7082e239174"
"md","step-04-session-02","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-02.md","ce8410508ddacfaaac65e4bfe72ca5a07cfcd750523c8d31080d8da461cb0f16"
"md","step-04-session-03","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-03.md","c5edcfed818b301661e9dad16642aa5eea626d8ef3177536be6e8e37991963eb"
"md","step-04-session-04","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-04.md","ed2c7f9d221dcf77dd9739c20949bc035490246c2a72d836c3d7bf5095aa69fc"
"md","step-04-session-05","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-05.md","80c9c0d9e4713b9f5af337ed38ad083f71f8331ed45db9e48e5807aa93eb56a3"
"md","step-04-session-06","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-06.md","bd6e13e510ae83c7ea9de05a32f67899606ae68210f22cdd5646a940cf94732f"
"md","step-04-session-07","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-04-session-07.md","5ac6a0b4c9ddb1d9706ee09fc4b1b97713a577734477d2f0f2a4590ba05fdf4c"
"md","step-04-validate-and-summarize","tea","tea/workflows/testarch/bmad-testarch-automate/steps-c/step-04-validate-and-summarize.md","02573845abd021781db0aac0d95adf75e3b1f092206a03aef156456092e7f573"
"md","step-04-validate-and-summary","tea","tea/workflows/testarch/bmad-testarch-ci/steps-c/step-04-validate-and-summary.md","a1e773a7a91099542dffc3a15b499759413b00df4614608f5f796f8c45917231"
"md","step-04a-subagent-api-failing","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-04a-subagent-api-failing.md","a1e77f679372578bfdc95cb43138aab194574fd3000fbad9448160dd0baaea0b"
"md","step-04a-subagent-security","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04a-subagent-security.md","a0cf51db257c35dc06878d4f7fd3778635db9c824ae59c84be16292b2a2cf373"
"md","step-04b-subagent-e2e-failing","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-04b-subagent-e2e-failing.md","f1cc1de48701dc3ecc2a16d9866d5f8bcdcd56454ee8c1a6641800df4d042ce7"
"md","step-04b-subagent-performance","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04b-subagent-performance.md","66e3c61ec432b844908fe16963d067fc2032113a0ee60e4d298624a35d2683b3"
"md","step-04c-aggregate","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-04c-aggregate.md","bbe66a24b0278e56ce8725ae02a2cecc5b31624be1d71116e4be8dab9158fd72"
"md","step-04c-subagent-reliability","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04c-subagent-reliability.md","1e424d8047bb8c601a3aa29488b9365d27821555a3fc2fad12f447b4357af20d"
"md","step-04d-subagent-maintainability","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04d-subagent-maintainability.md","363fbc5af27a809ec68818ca9999bce86591aab0725d4bdd88d901205492066c"
"md","step-04e-aggregate-nfr","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-04e-aggregate-nfr.md","6c905d1f66a4058c92b543fecdf1bfe6d48420fe21d8fb28e773209a88e0bdce"
"md","step-05-completion","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-c/step-05-completion.md","690088096214eab31c6d3c06a3056549bcd60e1588c37cbc64a0e04a69bb2b48"
"md","step-05-gate-decision","tea","tea/workflows/testarch/bmad-testarch-trace/steps-c/step-05-gate-decision.md","0dcd238cd9dffe0850e82fb3dea4ec4d1097ad1290e15dd988a43eeebf0ce91c"
"md","step-05-generate-output","tea","tea/workflows/testarch/bmad-testarch-test-design/steps-c/step-05-generate-output.md","870ccc5675bb592b3de7df573e08163f8c13c0be5aebb3fe4adbedc9cae898a7"
"md","step-05-generate-report","tea","tea/workflows/testarch/bmad-testarch-nfr/steps-c/step-05-generate-report.md","166bd716244d3de05341fda4c829ed096628d0de429e8073eee3de1a3a45b429"
"md","step-05-validate-and-complete","tea","tea/workflows/testarch/bmad-testarch-atdd/steps-c/step-05-validate-and-complete.md","34d8e651ac183b2da9048d4668329a4a87495a1dd55e115d0af11563c12efb9a"
"md","step-05-validate-and-summary","tea","tea/workflows/testarch/bmad-testarch-framework/steps-c/step-05-validate-and-summary.md","5c3302e57f55aee0087450d0901a65cbc08b130c8f0e3bc4181630683932b74b"
"md","step-e-01-assess-workflow","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-e/step-e-01-assess-workflow.md","13ff5b3cb6c8bb13b62fd775ab6728fba131b61cce8a006285dc420179648315"
"md","step-e-02-apply-edits","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-e/step-e-02-apply-edits.md","1b22bc2d6ec3d6b1e0485006cd89bf00f7aad2e6dc304bc5d24891391bd244c7"
"md","step-v-01-validate","tea","tea/workflows/testarch/bmad-teach-me-testing/steps-v/step-v-01-validate.md","48eac33fd488fbdbfff917a942d82825271407620d604e156c7aa6c8898edad4"
"md","tea-completion-summary.example","tea","tea/workflows/testarch/bmad-teach-me-testing/resources/tea-completion-summary.example.md","eb65840b3b2aa3a1aa5ccd33bba6cbb4956f46022df9b30a3b0658821ee76232"
"md","test-design-architecture-template","tea","tea/workflows/testarch/bmad-testarch-test-design/test-design-architecture-template.md","7002bc173a132b37a7056fc89db1c853eaa0018e095b16671a8ebef03be03e05"
"md","test-design-epic-3.example","tea","tea/workflows/testarch/bmad-testarch-test-design/resources/test-design-epic-3.example.md","7e9fbe72091e0224601109c32e6c1e7ec0179ceb7e7b6c04f0af4f551ed48997"
"md","test-design-handoff-template","tea","tea/workflows/testarch/bmad-testarch-test-design/test-design-handoff-template.md","2569b545622917e0ece923dd8771aacf0a59ca888793fda492484830f7228b6f"
"md","test-design-qa-template","tea","tea/workflows/testarch/bmad-testarch-test-design/test-design-qa-template.md","4b1ba627082468c4660b01dbec0e20982b8b4eb905bce880cf427d88e6c79b6a"
"md","test-design-template","tea","tea/workflows/testarch/bmad-testarch-test-design/test-design-template.md","639cc846ee8c803075fbef9d288da75f05f7023c079e83eaca763130f797e308"
"md","test-healing-patterns","tea","tea/agents/bmad-tea/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-atdd/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-automate/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-ci/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-framework/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-nfr/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-test-design/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-test-review/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-healing-patterns","tea","tea/workflows/testarch/bmad-testarch-trace/resources/knowledge/test-healing-patterns.md","34f05dc40b5ead05d9c68299cb1a46f819338a4c8c928ab550a593e17f2b5464"
"md","test-levels-framework","tea","tea/agents/bmad-tea/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-atdd/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-automate/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-ci/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-framework/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-nfr/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-test-design/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-test-review/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
"md","test-levels-framework","tea","tea/workflows/testarch/bmad-testarch-trace/resources/knowledge/test-levels-framework.md","5397ad467351c55a6c8ee0d7f2fc6fce3d123a0bee35c01af0f71aa90d8bd0ea"
